,SiO2  ,Al2O3 ,Fe2O3 ,MnO ,MgO ,CaO ,Na2O ,K2O ,TiO2 ,P2O5 ,Ba ,Ga ,Sc  ,V ,Th ,Pb ,Ni ,Co ,Rb  ,Sr ,Y ,Zr ,Nb,Cr ,Cu ,Zn,Be ,Ge ,La ,Ce,Pr ,Nd,Sm ,Eu ,Gd,Tb ,Dy ,Ho ,Er,Tm,Yb ,Lu ,Hf ,Hf .1
2910,0.40446857385304724,-1.4143536534232093,-0.9999004085859233,-0.29378550547182297,-0.49275731282208896,-0.004969799073134806,-0.6443860427185854,0.05133438216322989,-0.5583340910593528,0.07211024228284288,0.5451844755086217,-1.1821488640726596,-0.14815975062975054,-0.7888958344093957,0.6274490515193792,-0.5509461456361903,-0.6196740048505114,-1.410711196010735,0.08260887805108853,0.24434081700776428,0.06332256631873637,0.6490114500516233,-0.33056217321644077,0.16395238779288832,-0.8810198678333455,-0.07986355756314378,-0.20190069675076597,1.5983332247742181,0.14442962073330184,0.2464485565354277,0.04336667550086771,0.31591992958914306,-2.1386892586577444,1.831996973655677,0.38728112221281524,0.2605664695921966,0.42945289889992566,0.7175799415335518,0.6314951961901072,0.5991058570653639,0.7923054163440972,0.5061369919866313,0.44315491451518324,0.44315491451518324
2911,0.5045301334055365,-1.4931478779133345,-0.9106404697788918,-0.45938673806942465,-0.7070673147728995,0.2686424732798275,-0.43119940923494887,0.02448700050508522,-0.1084353102294106,0.18383720766018427,-0.15313685855310702,-1.8828730401465723,-0.14815975062975054,-0.2025950993760201,0.08614362585390262,2.7734488839238542,-0.6896859946555929,-1.1864317887214444,-0.08448225586278071,0.3682182907424632,0.13865064383519532,0.8232603007732314,-0.011916437675433263,-0.12870697976828685,-1.9199082347906222,1.0968667583173854,0.09351364288479291,-0.4272876001368655,0.017007951373965335,0.06369693823558678,-0.10096136105400409,0.15946455251228667,-2.2894642260116598,1.7092633430598594,0.12982235136848796,-0.030367779654448656,0.10437648293718549,0.3748538346375967,0.22124073522537152,0.24310081135158948,0.35543487000939855,0.1331141633476011,-0.019607174159122154,-0.019607174159122154
2912,0.036242034699886,-1.2147416180482264,-0.5536007145507683,-0.12818427287422102,0.02353496460486403,0.22035795462930477,-0.39059243142854183,0.22584236294117058,-0.06753542106305217,0.18383720766018427,0.5733698690229647,-1.631519774255925,0.6494368092337403,-0.2811300098976937,0.5309350827635003,1.8309154199188085,-0.35936641379737516,-0.2886409290884798,0.21464596859799656,0.47369848483204524,0.13865064383519532,0.47988781014808035,0.1350316062916367,-0.10301130063264767,-0.9750929463600589,2.58737721163771,0.1881844982425573,0.20044981248504767,0.26850896466937274,0.31726218654094857,0.1480536473657098,0.2665579345757898,-2.028576852781466,1.9638818189336547,0.6567466342288801,0.5356345832655384,0.6725833478995631,0.8711795514692479,0.6866719378402595,0.6424306674788216,0.7594455602438775,0.4605043639858196,0.16959076106173276,0.16959076106173276
2913,0.3004045519184578,-1.209488669748884,-0.8213805309718609,-0.1695845810236215,-0.18103367362090966,-0.07471410379055654,-0.30937847581572786,0.3332318895737493,-0.39473453439391915,0.18383720766018427,0.45942460442272043,-1.3988029987896997,-0.14815975062975054,-0.6556023467994334,0.08614362585390262,-0.11373100995761765,-0.4857995025903412,-0.611259838102354,0.13616999034400626,0.47369848483204524,0.13865064383519532,0.3869379819078805,-0.33056217321644077,0.0217663249722307,-1.1761754832141176,-0.0030262032521120776,0.32687256849435975,-0.3262086741344877,-0.3850681351128492,-0.448428487762211,-0.38398178663796256,-0.0879824869546547,-2.1386892586577444,1.612395832334774,-0.046534415391981145,-0.05345794466362082,0.07200913488594746,0.3748538346375967,0.1745594228653558,0.24310081135158948,0.4641961834629304,0.27516556673214476,0.34510685292418064,0.34510685292418064
2914,0.37445010598729933,-1.4826419813146514,-1.0273650051419323,-0.1695845810236215,-0.49275731282208896,-0.3644212156936932,-0.2911053358028447,0.18557129045395326,-0.19023508856212745,0.18383720766018427,0.2519142732500244,-1.1821488640726596,-1.0792637179344864,-1.218610331503546,1.0473181591047682,-0.015838066376549394,-0.836524692330363,-1.1864317887214444,-0.2621333272372723,0.20568295292154026,0.06332256631873637,0.9878987236460309,-0.16681139038352313,0.11742149924930304,-1.7772533388315241,-0.4116338905821377,0.09351364288479291,-0.40185330230636684,0.23953859700969957,0.15502037361018542,0.1188987990140329,0.40588666678564217,-2.082900282072524,1.915633153781592,0.4585384487274685,0.2605664695921966,0.23537963321339234,0.4370435624369098,0.2597116135477423,0.33371393356353435,0.5837361181015123,0.36840350354328544,0.756520648311991,0.756520648311991
2915,0.7867037313435571,-1.6770010683902927,-1.432467804343073,-0.37658612177062367,-0.5804295863474205,-0.3912459482773171,-0.10634358678369303,0.09160545465044721,-0.5583340910593528,-0.15134368847183974,0.27214445281939786,-0.9794824559116029,-0.5942912105034505,-1.373094733298794,1.0473181591047682,0.07821493385151218,-0.836524692330363,-0.7890949771339305,-0.41926210041761636,0.28228932231067805,-0.09466575584802121,0.6734506454239465,-0.33056217321644077,-0.37225435467649115,-1.6432496621847015,-0.6422752186838019,0.045488839277350174,-0.5822656091058749,-0.30389697453421305,-0.3603749031812264,-0.3180927373333926,-0.018695599819796068,-2.2210926554040538,1.6700524785455761,0.07719599223504667,-0.030367779654448656,0.14100609693385702,0.4370435624369098,0.3279996120385571,0.37860944135816266,0.6044386600144386,0.41459433228768444,0.553343364416954,0.553343364416954
2916,0.5585633755638799,-1.7242776030843676,-1.16468798792198,-0.3558859676959234,-0.09336140009557821,0.279372366313277,-0.33983370917053307,0.03791069133415786,-0.7219336477247865,0.29556417303752536,0.30230037856236136,-2.4554063798399133,-0.5942912105034505,-0.974042533161462,0.4292016658187874,-0.673949728204313,-0.42170483767962375,-0.7890949771339305,-0.027674801039928105,0.751287277369448,-0.09466575584802121,0.3359510538974594,-0.33056217321644077,-0.1808783389484631,-1.0733483983439012,-0.36781961839707494,0.2193424042431317,-0.6613254468047355,-0.4294674100424493,-0.49526254862730285,-0.45406714962658273,-0.16619893895867802,-2.2894642260116598,1.517879005001992,-0.2544699832691315,-0.3636620120763751,-0.35733806921293315,-0.10613087499647193,-0.39857877402749897,-0.2760437621617488,-0.12283027958908492,-0.2592949796927207,-0.06702211465178247,-0.06702211465178247
2917,-0.29996480539647796,-1.1306944452587597,-0.5947976093847823,-0.08678396472482051,0.14043132930530583,0.5476196921495147,-0.36013719807373656,0.386926652890038,-0.14933519939576903,0.6307450691695492,0.31230236448409116,-1.3988029987896997,-0.14815975062975054,-0.5692133281660431,0.7192531057621048,-0.11373100995761765,-0.2395908575949114,-0.4449061752958576,0.08260887805108853,0.638358528644359,0.4840067294698428,0.711951753520234,-0.011916437675433263,0.1407917442372948,-0.9750929463600589,-0.1589949000016538,-0.0030075738723815224,-0.6879184864984313,-0.24103129378318494,0.11098297493007615,0.0012758419432846197,-0.17538123444484358,-1.8951078579304719,1.9221471413952036,0.7467355698593774,0.514999821379397,0.4210513819653598,0.5591795742165961,0.3654175069888408,0.37860944135816266,0.6318641801847815,0.3219284217564559,0.448692534147355,0.448692534147355
2918,0.07226419613878209,-0.21142849287396825,-0.5398684162727633,-0.12818427287422102,0.2768104214558218,-0.13909346199125364,-0.3195302202673296,0.8164847594203528,-0.2720348668948443,0.07211024228284288,1.3306975137988046,-0.6096155243793188,-1.0792637179344864,-0.6121678630486052,0.9705070914842648,0.3400796529337104,-0.35936641379737516,-0.4449061752958576,0.4137998601204156,0.485093199676191,0.8428875420936759,0.5326407144675065,-0.6891369002537823,-0.2073646680203075,-0.46272243408861646,-0.19946443595003766,0.4469638773114684,0.20044981248504767,0.7018185293576916,0.7253365044149883,0.4217442053716225,0.6791804650318515,-1.960765805729459,2.084665479742521,0.7159972195717957,0.47347537093724534,0.36594606153520726,0.457605047943925,0.1979712400234663,0.15136898037343133,0.3258871154894804,0.1331141633476011,0.4871062529656296,0.4871062529656296
2919,-0.35399804755482134,-0.8838058751897012,0.12614805021046752,0.49282034936678576,0.7346545165325536,1.2718874719073565,-0.34998545362213485,0.01106330967601318,0.7504623622641159,0.4072911384148667,0.9228797634529909,-1.3988029987896997,0.6494368092337403,0.06041746722689757,0.3216518304386815,-0.803605309799428,0.1360002642342848,-0.2886409290884798,-0.11332223561059081,0.2947856474145601,0.8428875420936759,0.49585805727410853,1.0989770422610003,0.2767386292308581,-0.7040947704777204,0.17985341617046482,0.5786653280624013,-0.20227276327993549,0.09909230644113695,0.2020883492620788,0.028893175082521632,0.08000038574279159,-1.8879395608202862,1.9270160684142301,0.5543401546883719,0.4942803169069288,0.6173399012707695,0.9276001625822946,0.7478096732751459,0.7709096715001145,0.9523901597539123,0.6859592243807535,0.7056397060724914,0.7056397060724914
2920,-0.07182444961680226,-1.1937298248508594,-0.6497268024968014,-0.19028473509832175,-0.0738786726455045,0.9982751995543938,-0.37028894252533834,0.42719772537725537,-0.476534312726636,-0.039616723094498506,0.738459858693033,-1.1821488640726596,-0.5942912105034505,-1.0217406267211868,1.2605585314275813,0.5000085108415002,-0.42170483767962375,-0.7890949771339305,0.34076008148266684,0.4507189649434083,0.547593924248738,0.5482030329736267,-0.8867917327953955,-0.5181911726176064,-0.9750929463600589,-0.1589949000016538,0.9136080149210618,0.33620388726328365,0.7731516727201587,0.7898287291060483,0.5271929062711596,0.8146658051929777,-1.8951078579304719,2.209692486206163,1.0440954503444846,0.9505415989952949,0.9509684315282362,1.1828972531390627,0.9576057465604094,1.0213890281617675,1.2125917086414526,1.0332469369672097,0.5069877906929285,0.5069877906929285
2921,-0.13586384773039545,-0.9205765132850929,-0.635994504218797,-0.14888442694892126,-0.2589645834212045,0.03258482654393838,-0.30937847581572786,0.534587252009834,-0.39473453439391915,0.5190181037922081,0.3222795623112209,-1.631519774255925,-0.14815975062975054,-0.5267282511493434,0.9705070914842648,-0.4339451797480721,-0.42170483767962375,-0.4449061752958576,0.2403253559834284,0.331827870708023,0.13865064383519532,0.5117036978217188,-0.6891369002537823,0.1407917442372948,-1.2840204674303084,-0.11913395161554827,0.41721371674370217,0.0848586666209454,0.5490345535764606,0.5587376432122129,0.3232910860259463,0.6137116858068226,-2.0057252208708443,2.0713366504494797,0.7680736317559401,0.5561852929355297,0.54501127685639,0.7175799415335518,0.5472095118527105,0.5116909201751354,0.6455015490129004,0.36840350354328544,0.3277276881567596,0.3277276881567596
2922,0.17232575569127137,-1.1096826520613927,-0.8763097240838801,-0.14888442694892126,-0.4440504941969045,-0.5575592902957844,-0.36013719807373656,0.41377403454818273,-0.5583340910593528,0.29556417303752536,0.30230037856236136,-0.4398315048363469,-0.14815975062975054,-0.4431261934575785,0.08614362585390262,-0.32238813018555185,-0.2395908575949114,-1.1864317887214444,0.2403253559834284,0.28228932231067805,-0.014397274317324984,0.35877008753456613,-0.5042431523490798,-0.05237449301577687,-1.0733483983439012,-0.32471780505674314,-0.03560512931722607,-0.5042622819640551,-0.21844764845715361,-0.1606616951176943,-0.2972158918291158,-0.0438920341781818,-2.254995900690289,1.6201989719457726,-0.03865583212117962,-0.1468901009024548,-0.03649129523008533,0.22670635841634315,0.07945340826513399,0.10507484971651625,0.22058319580912908,-0.06054201024997902,0.01810958928449997,0.01810958928449997
2923,0.2243577666585654,-1.1201885486600758,-0.7664513378598419,-0.06608381065012027,-0.2979300383213519,0.016489986993764225,-0.2890749869125243,0.3063845079156046,-0.2720348668948443,0.6307450691695492,0.6291554812319582,-1.8828730401465723,-0.5942912105034505,-0.7439549193846975,0.8904265011201004,-0.4339451797480721,-0.42170483767962375,-0.9801147339184816,-0.08448225586278071,0.31955403342238364,0.13865064383519532,0.4147205304664781,-0.33056217321644077,0.046014338305336,-1.6432496621847015,-0.32471780505674314,0.15682876294240403,-0.12915495399965732,0.2689144446092969,0.1708921205176891,0.10183056220954541,0.3846917095712938,-2.028576852781466,1.917264026127804,0.46858650030243437,0.38938688693894324,0.5490688537418682,0.8900562929405165,0.754542867927171,0.8553444884530864,0.9523901597539123,0.7742897863675983,0.3141240382561915,0.3141240382561915
2924,-0.31197219254277714,-0.6526761500186681,-0.4231438809097228,-0.08678396472482051,0.25732769400574806,0.24718268721292844,-0.5834755760089749,0.7896373777622082,-0.39473453439391915,0.854198999924232,0.8361135328997019,-0.7891066286832549,-0.14815975062975054,-0.8803670159493829,1.1211162399076626,0.721523807246106,-0.18198752416140304,-0.4449061752958576,0.5771911601114355,0.3440292955529603,0.28269038491108067,0.3070619091901685,-0.16681139038352313,-0.15466091126140694,-0.8810198678333455,0.2496127873283718,0.26571374700287215,-0.009291150545722828,0.05951931084490144,-0.11355990934658415,-0.08044721644298981,0.19804913823829773,-2.0907785835840365,1.7744183788762726,0.20713399296370388,0.060950410137562416,0.1591786208152551,0.41639832319363795,0.16672355488292764,0.19737645822909392,0.3332960682376287,0.08516367237856766,0.1550689611862426,0.1550689611862426
2925,-0.31797588611592525,-1.151706238456126,-0.7115221447478227,-0.08678396472482051,0.17939678420545324,0.3974011896812216,-0.2890749869125243,0.42719772537725537,-0.2720348668948443,1.0776529306789144,0.765328460737581,-1.631519774255925,0.2648934651618266,-0.3612843105088457,-0.6767835216963711,1.9605710015139235,-0.2986905476357334,-0.611259838102354,0.26577234753619583,0.761254214792394,0.13865064383519532,0.5221991869556489,-0.5042431523490798,-0.28849367870221626,-1.2840204674303084,0.7783998565647942,0.14107592113457457,-0.22685032429215146,-0.01665030564300286,0.06321679131217776,-0.08726275863332107,0.19309735231577935,-2.0750518793103803,1.8025824234081627,0.3073234332714129,0.19490143528604595,0.32296104013357785,0.5591795742165961,0.40247317074607636,0.4232353048373278,0.5138842092517963,0.22811135247642053,0.1819692678493421,0.1819692678493421
2926,0.11629128234187715,-1.2357534112455928,-0.7458528904428351,-0.02468350250071978,-0.23948185597113078,-0.1927429271585012,-0.34998545362213485,0.2661134354283873,-0.39473453439391915,1.1893798960562558,0.2519142732500244,-1.8828730401465723,-0.5942912105034505,-0.6121678630486052,0.20757994393399026,2.9468770205683565,-0.4857995025903412,-0.14131013602279296,-0.14246108057371934,0.3440292955529603,-0.1776557155447038,0.6092865135164494,-0.011916437675433263,-0.02742362793513745,-1.3973983299111965,1.3585835081668656,-0.06841928140338085,-0.25153180764726135,-0.14470686071724442,-0.24847337463456515,-0.20307626049009506,0.09235902462538959,-2.1066258001764666,1.7349032933823731,0.18157572104458072,0.15064507915027744,0.4041878086071688,0.79496158546921,0.6036056726470649,0.6424306674788216,0.8053685789648101,0.5514955484968977,0.6806318109252254,0.6806318109252254
